id,focus,signal,slack,drag,confidence,score,lane
l001,quality gap,35,33,6,25,180,watch
l002,manifest risk,35,34,6,55,211,ship
l003,record pressure,35,35,6,85,242,ship
l004,schema drift,35,36,18,25,147,watch
l005,quality gap,35,37,18,55,178,watch
l006,manifest risk,35,38,18,85,209,ship
l007,record pressure,35,39,34,25,102,hold
l008,schema drift,35,40,34,55,133,watch
l009,quality gap,35,41,34,85,164,watch
l010,manifest risk,60,42,6,25,289,ship
l011,record pressure,60,43,6,55,320,ship
l012,schema drift,60,44,6,85,351,ship
l013,quality gap,60,45,18,25,256,ship
l014,manifest risk,60,46,18,55,287,ship
l015,record pressure,60,47,18,85,318,ship
l016,schema drift,60,48,34,25,211,ship
l017,quality gap,60,32,34,55,225,ship
l018,manifest risk,60,33,34,85,256,ship
l019,record pressure,85,34,6,25,381,ship
l020,schema drift,85,35,6,55,412,ship
l021,quality gap,85,36,6,85,443,ship
l022,manifest risk,85,37,18,25,348,ship
l023,record pressure,85,38,18,55,379,ship
l024,schema drift,85,39,18,85,410,ship
l025,quality gap,85,40,34,25,303,ship
l026,manifest risk,85,41,34,55,334,ship
l027,record pressure,85,42,34,85,365,ship
